year_month,Uf,Product,unit,volume,created_at
2013-04-01 00:00:00.000000,BAHIA,ÓLEO DIESEL S-500 (m3),m3,2276074.103,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL S-500 (m3),m3,189386.818,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL S-500 (m3),m3,80290.274,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL S-500 (m3),m3,83121.974,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL S-500 (m3),m3,650259.106,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL S-500 (m3),m3,407355.384,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL S-500 (m3),m3,107368.074,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL S-500 (m3),m3,83742.748,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL S-500 (m3),m3,3030.57,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL S-500 (m3),m3,974.374,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL S-500 (m3),m3,661.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL S-500 (m3),m3,5.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL S-1800 (m3),m3,52522.464,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,ACRE,ÓLEO DIESEL S-1800 (m3),m3,145268.893,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL S-1800 (m3),m3,90608.085,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL S-1800 (m3),m3,8281.2,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PARÁ,ÓLEO DIESEL S-1800 (m3),m3,152303.698,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL S-1800 (m3),m3,40910.267,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL S-1800 (m3),m3,31922.35,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL S-1800 (m3),m3,60.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL S-1800 (m3),m3,10.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL S-1800 (m3),m3,42111.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL S-1800 (m3),m3,46602.033,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL S-1800 (m3),m3,15.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,BAHIA,ÓLEO DIESEL S-1800 (m3),m3,32.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL S-1800 (m3),m3,332609.284,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL S-1800 (m3),m3,437.2,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL S-1800 (m3),m3,55684.496,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL S-1800 (m3),m3,269849.972,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL S-1800 (m3),m3,6105.91,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL S-1800 (m3),m3,58397.379,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL S-1800 (m3),m3,160593.818,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL S-1800 (m3),m3,88475.122,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL S-1800 (m3),m3,210521.598,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL S-1800 (m3),m3,224269.942,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL S-1800 (m3),m3,28358.4,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL MARÍTIMO (m3),m3,18708.548000000003,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,ACRE,ÓLEO DIESEL MARÍTIMO (m3),m3,119.73,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL MARÍTIMO (m3),m3,9709.044,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PARÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,7546.4,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL MARÍTIMO (m3),m3,492.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL MARÍTIMO (m3),m3,275.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,480.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL MARÍTIMO (m3),m3,1035.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL MARÍTIMO (m3),m3,20.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL MARÍTIMO (m3),m3,290.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL MARÍTIMO (m3),m3,564.5,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL MARÍTIMO (m3),m3,177.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,BAHIA,ÓLEO DIESEL MARÍTIMO (m3),m3,1173.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL MARÍTIMO (m3),m3,5431.737,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL MARÍTIMO (m3),m3,27339.64,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL MARÍTIMO (m3),m3,3028.576,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,704.419,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL MARÍTIMO (m3),m3,5955.5,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL MARÍTIMO (m3),m3,2411.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL MARÍTIMO (m3),m3,90.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,10.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,ACRE,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PARÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,789.5,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,BAHIA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,9.003,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,906.755,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,665.602,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,60.053,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,55.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,594.99,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,15.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,164.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,5.0,2021-09-06 11:51:29.993326
2013-04-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL S-10 (m3),m3,13749.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ACRE,ÓLEO DIESEL S-10 (m3),m3,3058.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL S-10 (m3),m3,12130.035,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL S-10 (m3),m3,1731.9,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARÁ,ÓLEO DIESEL S-10 (m3),m3,59292.304,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL S-10 (m3),m3,815.5,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL S-10 (m3),m3,18787.901,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL S-10 (m3),m3,21245.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL S-10 (m3),m3,10885.95,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL S-10 (m3),m3,50428.091,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL S-10 (m3),m3,6507.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL S-10 (m3),m3,124109.16999999998,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL S-10 (m3),m3,70966.903,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL S-10 (m3),m3,11566.5,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL S-10 (m3),m3,12564.8,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,BAHIA,ÓLEO DIESEL S-10 (m3),m3,75148.359,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL S-10 (m3),m3,134265.341,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL S-10 (m3),m3,21622.036,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL S-10 (m3),m3,99933.3,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL S-10 (m3),m3,316067.856,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL S-10 (m3),m3,84151.136,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL S-10 (m3),m3,48073.067,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL S-10 (m3),m3,44797.19,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL S-10 (m3),m3,19942.8,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL S-10 (m3),m3,421624.40699999995,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL S-10 (m3),m3,41552.01,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL S-10 (m3),m3,15078.25,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL S-500 (m3),m3,60034.95,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ACRE,ÓLEO DIESEL S-500 (m3),m3,13692.5,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL S-500 (m3),m3,23712.915,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL S-500 (m3),m3,6578.8,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARÁ,ÓLEO DIESEL S-500 (m3),m3,122635.776,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL S-500 (m3),m3,32543.529,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL S-500 (m3),m3,55535.05,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL S-500 (m3),m3,76635.922,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL S-500 (m3),m3,32206.73,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL S-500 (m3),m3,40783.494,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL S-500 (m3),m3,532785.3409999999,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL S-500 (m3),m3,31295.23,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL S-500 (m3),m3,95519.05,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL S-500 (m3),m3,27002.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL S-500 (m3),m3,20214.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,BAHIA,ÓLEO DIESEL S-500 (m3),m3,225647.41,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL S-500 (m3),m3,526327.01,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL S-500 (m3),m3,74789.466,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL S-500 (m3),m3,123738.878,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL S-500 (m3),m3,739885.743,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL S-500 (m3),m3,352017.06,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL S-500 (m3),m3,155453.584,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL S-500 (m3),m3,211311.076,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL S-500 (m3),m3,1075785.8329999999,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL S-500 (m3),m3,140413.944,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL S-500 (m3),m3,210675.272,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL S-500 (m3),m3,24555.645,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ACRE,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL S-1800 (m3),m3,70003.13,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARÁ,ÓLEO DIESEL S-1800 (m3),m3,6935.581,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL S-1800 (m3),m3,5.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,BAHIA,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL S-1800 (m3),m3,2582.83,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL S-1800 (m3),m3,19427.317,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL S-1800 (m3),m3,216.572,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL S-1800 (m3),m3,551.766,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL S-1800 (m3),m3,183.18,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL S-1800 (m3),m3,671.94,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL S-1800 (m3),m3,1228.35,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL MARÍTIMO (m3),m3,1257.6,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ACRE,ÓLEO DIESEL MARÍTIMO (m3),m3,15.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL MARÍTIMO (m3),m3,9828.284,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,6791.993,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,240.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL MARÍTIMO (m3),m3,858.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL MARÍTIMO (m3),m3,1950.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,905.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL MARÍTIMO (m3),m3,595.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL MARÍTIMO (m3),m3,30.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL MARÍTIMO (m3),m3,366.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL MARÍTIMO (m3),m3,376.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL MARÍTIMO (m3),m3,180.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,BAHIA,ÓLEO DIESEL MARÍTIMO (m3),m3,1648.97,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL MARÍTIMO (m3),m3,4566.909,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL MARÍTIMO (m3),m3,27342.425,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL MARÍTIMO (m3),m3,3299.01,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,618.5,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL MARÍTIMO (m3),m3,61498.33500000001,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL MARÍTIMO (m3),m3,1938.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL MARÍTIMO (m3),m3,60.0,2021-09-06 11:51:29.993326
2014-04-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
